년월,시도명,읍면동명,업종명,성별,이용자수,이용금액,거주인구,근무인구,방문인구,데이터기준일자
21-May,제주시,삼도2동,일반유흥 주점업,여성,6,446000,1513178.646,262040.94600000003,1967306.169,2021-07-26
21-May,제주시,삼도2동,일식 음식점업,남성,115,9135500,1663457.855,201549.955,1994797.655,2021-07-26
21-May,제주시,삼도2동,일식 음식점업,법인,46,5704000,,,,2021-07-26
21-May,제주시,삼도2동,일식 음식점업,여성,78,5282000,1513178.646,262040.94600000003,1967306.169,2021-07-26
21-May,제주시,삼도2동,전시 및 행사 대행업,남성,3,78000,1663457.855,201549.955,1994797.655,2021-07-26
21-May,제주시,삼도1동,중식 음식점업,여성,296,7920000,3736711.554,283314.252,2105876.099,2021-07-26
21-May,제주시,삼도1동,중식 음식점업,법인,220,8208500,,,,2021-07-26
21-May,제주시,삼도2동,육류 소매업,법인,12,7442884,,,,2021-07-26
21-May,제주시,삼도2동,슈퍼마켓,법인,195,7926880,,,,2021-07-26
21-May,제주시,삼도2동,슈퍼마켓,남성,1391,18153660,1663457.855,201549.955,1994797.655,2021-07-26
21-May,제주시,삼도2동,전시 및 행사 대행업,법인,1,740000,,,,2021-07-26
21-May,제주시,삼도2동,체인화 편의점,법인,1357,18667500,,,,2021-07-26
21-May,제주시,삼도2동,체인화 편의점,여성,5886,57389770,1513178.646,262040.94600000003,1967306.169,2021-07-26
21-May,제주시,삼도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,249,3109230,1663457.855,201549.955,1994797.655,2021-07-26
21-May,제주시,삼도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,62,1337400,,,,2021-07-26
21-May,제주시,삼도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,309,3571700,1513178.646,262040.94600000003,1967306.169,2021-07-26
21-May,제주시,삼도2동,한식 음식점업,남성,10302,371468538,1663457.855,201549.955,1994797.655,2021-07-26
21-May,제주시,삼도2동,한식 음식점업,법인,2798,170039220,,,,2021-07-26
21-May,제주시,삼도2동,한식 음식점업,여성,8249,254291700,1513178.646,262040.94600000003,1967306.169,2021-07-26
21-May,제주시,삼도2동,중식 음식점업,법인,95,2956000,,,,2021-07-26
21-May,제주시,삼도2동,호텔업,남성,965,197042202,1663457.855,201549.955,1994797.655,2021-07-26
21-May,제주시,삼도2동,호텔업,여성,734,110658605,1513178.646,262040.94600000003,1967306.169,2021-07-26
21-May,제주시,삼도2동,화장품 및 방향제 소매업,남성,7,10046830,1663457.855,201549.955,1994797.655,2021-07-26
21-May,제주시,삼도2동,화장품 및 방향제 소매업,법인,3,3227850,,,,2021-07-26
21-May,제주시,삼도2동,화장품 및 방향제 소매업,여성,18,2466000,1513178.646,262040.94600000003,1967306.169,2021-07-26
21-May,제주시,삼양동,건강보조식품 소매업,남성,2,12000000,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,건강보조식품 소매업,법인,3,310000,,,,2021-07-26
21-May,제주시,삼양동,건강보조식품 소매업,여성,2,450000,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,과실 및 채소 소매업,남성,264,18679810,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,과실 및 채소 소매업,법인,122,46098670,,,,2021-07-26
21-May,제주시,삼양동,과실 및 채소 소매업,여성,273,19074200,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼도2동,호텔업,법인,535,226003673,,,,2021-07-26
21-May,제주시,삼도2동,중식 음식점업,남성,370,9372100,1663457.855,201549.955,1994797.655,2021-07-26
21-May,제주시,삼도2동,전시 및 행사 대행업,여성,4,130000,1513178.646,262040.94600000003,1967306.169,2021-07-26
21-May,제주시,삼도1동,전시 및 행사 대행업,여성,2,335000,3736711.554,283314.252,2105876.099,2021-07-26
21-May,제주시,삼양동,그외 기타 종합 소매업,법인,1,200000,,,,2021-07-26
21-May,제주시,삼양동,기타 외국식 음식점업,남성,206,8876200,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,아라동,체인화 편의점,여성,16818,157637469,17977812.02,1983238.026,4159146.38,2021-07-26
21-May,제주시,삼양동,기타 주점업,남성,57,6830000,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,기타 주점업,법인,9,1685000,,,,2021-07-26
21-May,제주시,삼양동,기타 주점업,여성,18,1365000,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,기타음식료품위주종합소매업,남성,1237,31290790,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,기타음식료품위주종합소매업,법인,139,5180770,,,,2021-07-26
21-May,제주시,삼양동,기타음식료품위주종합소매업,여성,1215,31352460,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,비알콜 음료점업,남성,1999,13857110,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,비알콜 음료점업,법인,276,2758050,,,,2021-07-26
21-May,제주시,삼양동,비알콜 음료점업,여성,2112,14681290,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,빵 및 과자류 소매업,남성,918,11584650,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,기타 외국식 음식점업,여성,191,7607300,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,빵 및 과자류 소매업,법인,189,6861000,,,,2021-07-26
21-May,제주시,삼양동,서양식 음식점업,남성,1389,20221870,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,서양식 음식점업,법인,307,6531900,,,,2021-07-26
21-May,제주시,삼양동,서양식 음식점업,여성,1617,26720850,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,수산물 소매업,남성,167,10906500,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,수산물 소매업,법인,51,29212700,,,,2021-07-26
21-May,제주시,삼양동,수산물 소매업,여성,110,16752900,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,슈퍼마켓,남성,9437,213702622,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,슈퍼마켓,법인,1839,149123130,,,,2021-07-26
21-May,제주시,삼양동,슈퍼마켓,여성,8758,225098505,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,차량용 주유소 운영업,여성,1251,64444617,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,빵 및 과자류 소매업,여성,1327,16623190,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,그외 기타 종합 소매업,여성,3,1860000,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,기타 외국식 음식점업,법인,59,2823600,,,,2021-07-26
21-May,제주시,삼양동,스포츠 및 레크레이션 용품 임대업,법인,87,3849600,,,,2021-07-26
21-May,제주시,삼양동,욕탕업,남성,170,5183000,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,욕탕업,법인,14,508000,,,,2021-07-26
21-May,제주시,삼양동,욕탕업,여성,83,3079000,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,육류 소매업,남성,328,19874327,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,육류 소매업,법인,155,62476900,,,,2021-07-26
21-May,제주시,삼양동,육류 소매업,여성,287,28289987,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,일식 음식점업,남성,357,20004400,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,일식 음식점업,법인,152,9721200,,,,2021-07-26
21-May,제주시,삼양동,여관업,남성,62,3538360,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,일식 음식점업,여성,234,12239700,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,스포츠 및 레크레이션 용품 임대업,남성,598,19964000,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,전시 및 행사 대행업,법인,2,480000,,,,2021-07-26
21-May,제주시,삼양동,중식 음식점업,남성,1013,24553800,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,중식 음식점업,법인,391,11995100,,,,2021-07-26
21-May,제주시,삼양동,중식 음식점업,여성,571,13513000,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,차량용 가스 충전업,남성,44,5227800,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,차량용 가스 충전업,법인,35,6371930,,,,2021-07-26
21-May,제주시,삼양동,차량용 가스 충전업,여성,49,6098740,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,차량용 주유소 운영업,남성,2303,128140794,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,차량용 주유소 운영업,법인,1138,124806547,,,,2021-07-26
21-May,제주시,삼양동,전시 및 행사 대행업,남성,1,20000,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,스포츠 및 레크레이션 용품 임대업,여성,151,9424200,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,전시 및 행사 대행업,여성,7,387000,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,체인화 편의점,남성,12513,120645100,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,체인화 편의점,여성,6189,62662258,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,아라동,기타음식료품위주종합소매업,남성,2085,91566000,14924304.74,1511594.503,4432635.549,2021-07-26
21-May,제주시,삼양동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1642,20538050,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,한식 음식점업,남성,8275,283993975,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,한식 음식점업,법인,2869,119951550,,,,2021-07-26
21-May,제주시,삼양동,한식 음식점업,여성,4822,144818798,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,화장품 및 방향제 소매업,남성,84,3241320,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,삼양동,화장품 및 방향제 소매업,법인,11,973900,,,,2021-07-26
21-May,제주시,삼양동,화장품 및 방향제 소매업,여성,221,9152870,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,아라동,건강보조식품 소매업,남성,18,1174500,14924304.74,1511594.503,4432635.549,2021-07-26
21-May,제주시,아라동,건강보조식품 소매업,법인,5,405000,,,,2021-07-26
21-May,제주시,아라동,건강보조식품 소매업,여성,22,1295800,17977812.02,1983238.026,4159146.38,2021-07-26
21-May,제주시,삼양동,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,236,4901910,,,,2021-07-26
21-May,제주시,아라동,골프장 운영업,남성,1840,193255166,14924304.74,1511594.503,4432635.549,2021-07-26
21-May,제주시,아라동,골프장 운영업,여성,563,58879200,17977812.02,1983238.026,4159146.38,2021-07-26
21-May,제주시,아라동,과실 및 채소 소매업,남성,166,11118000,14924304.74,1511594.503,4432635.549,2021-07-26
21-May,제주시,아라동,과실 및 채소 소매업,법인,83,14058400,,,,2021-07-26
21-May,제주시,아라동,과실 및 채소 소매업,여성,126,7285991,17977812.02,1983238.026,4159146.38,2021-07-26
21-May,제주시,아라동,관광 민예품 및 선물용품 소매업,남성,25,429000,14924304.74,1511594.503,4432635.549,2021-07-26
21-May,제주시,아라동,관광 민예품 및 선물용품 소매업,법인,4,1113000,,,,2021-07-26
21-May,제주시,아라동,관광 민예품 및 선물용품 소매업,여성,22,522000,17977812.02,1983238.026,4159146.38,2021-07-26
21-May,제주시,아라동,그외 기타 종합 소매업,남성,1,250000,14924304.74,1511594.503,4432635.549,2021-07-26
21-May,제주시,아라동,그외 기타 종합 소매업,법인,12,8230000,,,,2021-07-26
21-May,제주시,삼양동,체인화 편의점,법인,1491,19258070,,,,2021-07-26
21-May,제주시,아라동,골프장 운영업,법인,890,118143121,,,,2021-07-26
21-May,제주시,삼양동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1572,20020690,8123676.475,344657.591,1823359.088,2021-07-26
21-May,제주시,아라동,그외 기타 종합 소매업,여성,6,3950000,17977812.02,1983238.026,4159146.38,2021-07-26
21-May,제주시,아라동,기타 외국식 음식점업,남성,628,17666300,14924304.74,1511594.503,4432635.549,2021-07-26
21-May,제주시,아라동,기타음식료품위주종합소매업,법인,458,28076640,,,,2021-07-26
21-May,제주시,아라동,기타음식료품위주종합소매업,여성,2003,94154110,17977812.02,1983238.026,4159146.38,2021-07-26
21-May,제주시,아라동,마사지업,남성,5,355000,14924304.74,1511594.503,4432635.549,2021-07-26
21-May,제주시,아라동,마사지업,여성,1,55000,17977812.02,1983238.026,4159146.38,2021-07-26
21-May,제주시,아라동,비알콜 음료점업,남성,4599,39361060,14924304.74,1511594.503,4432635.549,2021-07-26
21-May,제주시,아라동,비알콜 음료점업,법인,898,12991510,,,,2021-07-26
21-May,제주시,아라동,비알콜 음료점업,여성,5066,44819450,17977812.02,1983238.026,4159146.38,2021-07-26
21-May,제주시,아라동,빵 및 과자류 소매업,남성,2118,30971510,14924304.74,1511594.503,4432635.549,2021-07-26
21-May,제주시,아라동,빵 및 과자류 소매업,법인,676,32171160,,,,2021-07-26
21-May,제주시,아라동,기타 외국식 음식점업,여성,445,15238700,17977812.02,1983238.026,4159146.38,2021-07-26
21-May,제주시,아라동,빵 및 과자류 소매업,여성,2847,40190320,17977812.02,1983238.026,4159146.38,2021-07-26
21-May,제주시,아라동,서양식 음식점업,법인,1766,61618352,,,,2021-07-26
21-May,제주시,아라동,서양식 음식점업,여성,6763,117120565,17977812.02,1983238.026,4159146.38,2021-07-26
21-May,제주시,아라동,수산물 소매업,남성,107,2556680,14924304.74,1511594.503,4432635.549,2021-07-26
21-May,제주시,아라동,수산물 소매업,법인,16,3316500,,,,2021-07-26
21-May,제주시,아라동,수산물 소매업,여성,65,1222730,17977812.02,1983238.026,4159146.38,2021-07-26
21-May,제주시,아라동,슈퍼마켓,남성,13869,269981050,14924304.74,1511594.503,4432635.549,2021-07-26
21-May,제주시,아라동,슈퍼마켓,법인,3172,178274920,,,,2021-07-26
21-May,제주시,아라동,슈퍼마켓,여성,10958,248432920,17977812.02,1983238.026,4159146.38,2021-07-26
21-May,제주시,아라동,스포츠 및 레크레이션 용품 임대업,남성,244,27122400,14924304.74,1511594.503,4432635.549,2021-07-26
21-May,제주시,아라동,스포츠 및 레크레이션 용품 임대업,법인,53,7153100,,,,2021-07-26
21-May,제주시,아라동,서양식 음식점업,남성,6320,104815905,14924304.74,1511594.503,4432635.549,2021-07-26
21-May,제주시,아라동,기타 외국식 음식점업,법인,218,7714100,,,,2021-07-26
21-May,제주시,삼양동,여관업,여성,29,1585440,9082463.082,293946.025,1606536.792,2021-07-26
21-May,제주시,삼양동,여관업,법인,49,4856640,,,,2021-07-26
21-May,제주시,아라동,스포츠 및 레크레이션 용품 임대업,여성,181,13720500,17977812.02,1983238.026,4159146.38,2021-07-26
21-May,제주시,아라동,여관업,남성,413,58745441,14924304.74,1511594.503,4432635.549,2021-07-26
21-May,제주시,아라동,여행사업,여성,2,255200,17977812.02,1983238.026,4159146.38,2021-07-26
21-May,제주시,아라동,욕탕업,남성,9,74500,14924304.74,1511594.503,4432635.549,2021-07-26
21-May,제주시,아라동,욕탕업,법인,2,18000,,,,2021-07-26
21-May,제주시,아라동,욕탕업,여성,19,206500,17977812.02,1983238.026,4159146.38,2021-07-26
21-May,제주시,아라동,육류 소매업,남성,495,19615330,14924304.74,1511594.503,4432635.549,2021-07-26
21-May,제주시,아라동,육류 소매업,법인,101,42429310,,,,2021-07-26
21-May,제주시,아라동,육류 소매업,여성,454,21716050,17977812.02,1983238.026,4159146.38,2021-07-26
